path,label
18/00000.png,1
18/00001.png,1
18/00002.png,1
18/00003.png,1
18/00004.png,1
18/00005.png,1
18/00006.png,1
18/00007.png,1
18/00008.png,1
18/00009.png,1
18/00010.png,1
18/00011.png,1
18/00012.png,1
18/00013.png,1
18/00014.png,1
18/00015.png,1
18/00016.png,1
18/00017.png,1
18/00018.png,1
18/00019.png,1
18/00020.png,1
18/00021.png,1
18/00022.png,1
18/00023.png,1
18/00024.png,1
18/00025.png,1
18/00026.png,1
18/00027.png,1
18/00028.png,1
18/00029.png,1
18/00030.png,1
18/00031.png,1
18/00032.png,1
18/00033.png,1
18/00034.png,1
18/00035.png,1
18/00036.png,1
18/00037.png,1
18/00038.png,1
18/00039.png,1
18/00040.png,1
18/00041.png,1
18/00042.png,1
18/00043.png,1
18/00044.png,1
18/00045.png,1
18/00046.png,1
18/00047.png,1
18/00048.png,1
18/00049.png,1
18/00050.png,1
18/00051.png,1
18/00052.png,1
18/00053.png,1
18/00054.png,1
18/00055.png,1
18/00056.png,1
18/00057.png,1
18/00058.png,1
18/00059.png,1
18/00060.png,1
18/00061.png,1
18/00062.png,1
18/00063.png,1
18/00064.png,1
18/00065.png,1
18/00066.png,1
18/00067.png,1
18/00068.png,1
18/00069.png,1
18/00070.png,1
18/00071.png,1
18/00072.png,1
18/00073.png,1
18/00074.png,1
18/00075.png,1
18/00076.png,1
18/00077.png,1
18/00078.png,1
18/00079.png,1
18/00080.png,1
18/00081.png,1
18/00082.png,1
18/00083.png,1
18/00084.png,1
18/00085.png,1
18/00086.png,1
18/00087.png,1
18/00088.png,1
18/00089.png,1
18/00090.png,1
18/00091.png,1
18/00092.png,1
18/00093.png,1
18/00094.png,1
18/00095.png,1
18/00096.png,1
18/00097.png,1
18/00098.png,1
18/00099.png,1
18/00100.png,1
18/00101.png,1
18/00102.png,1
18/00103.png,1
18/00104.png,1
18/00105.png,1
18/00106.png,1
18/00107.png,1
18/00108.png,1
18/00109.png,1
18/00110.png,1
18/00111.png,1
18/00112.png,1
18/00113.png,1
18/00114.png,1
18/00115.png,1
18/00116.png,1
18/00117.png,1
18/00118.png,1
18/00119.png,1
18/00120.png,1
18/00121.png,1
18/00122.png,1
18/00123.png,1
18/00124.png,1
18/00125.png,1
18/00126.png,1
18/00127.png,1
18/00128.png,1
18/00129.png,1
18/00130.png,1
18/00131.png,1
18/00132.png,1
18/00133.png,1
18/00134.png,1
18/00135.png,1
18/00136.png,1
18/00137.png,1
18/00138.png,1
18/00139.png,1
18/00140.png,1
