path,label
80/1.png,1
80/2.png,1
80/3.png,1
80/4.png,1
80/5.png,1
80/6.png,1
80/7.png,1
80/8.png,1
80/9.png,1
80/10.png,1
80/11.png,1
80/12.png,1
80/13.png,1
80/14.png,1
80/15.png,1
80/16.png,1
80/17.png,1
80/18.png,1
80/19.png,1
80/20.png,1
80/21.png,1
80/22.png,1
80/23.png,1
80/24.png,1
80/25.png,1
80/26.png,1
80/27.png,1
80/28.png,1
80/29.png,1
80/30.png,1
80/31.png,1
80/32.png,1
80/33.png,1
80/34.png,1
80/35.png,1
80/36.png,1
80/37.png,1
80/38.png,1
80/39.png,1
80/40.png,1
80/41.png,1
80/42.png,1
80/43.png,1
80/44.png,1
80/45.png,1
80/46.png,1
80/47.png,1
80/48.png,1
80/49.png,1
80/50.png,1
80/51.png,1
80/52.png,1
80/53.png,1
80/54.png,1
80/55.png,1
80/56.png,1
80/57.png,1
80/58.png,2
80/59.png,2
80/60.png,2
80/61.png,2
80/62.png,2
80/63.png,2
80/64.png,2
80/65.png,2
80/66.png,2
80/67.png,2
80/68.png,2
80/69.png,2
80/70.png,2
80/71.png,2
80/72.png,2
80/73.png,2
80/74.png,2
80/75.png,2
80/76.png,2
80/77.png,2
80/78.png,2
80/79.png,2
80/80.png,2
80/81.png,2
80/82.png,2
80/83.png,2
80/84.png,2
80/85.png,2
80/86.png,2
80/87.png,2
80/88.png,2
80/89.png,2
80/90.png,2
80/91.png,2
80/92.png,2
80/93.png,2
80/94.png,2
80/95.png,2
80/96.png,2
80/97.png,2
80/98.png,2
80/99.png,2
80/100.png,2
80/101.png,2
80/102.png,2
80/103.png,2
80/104.png,2
80/105.png,2
80/106.png,2
80/107.png,2
80/108.png,2
80/109.png,2
80/110.png,2
80/111.png,2
80/112.png,2
80/113.png,2
80/114.png,2
80/115.png,2
80/116.png,2
80/117.png,2
80/118.png,2
80/119.png,2
80/120.png,2
80/121.png,2
80/122.png,2
80/123.png,2
80/124.png,2
80/125.png,2
80/126.png,2
80/127.png,2
80/128.png,2
80/129.png,2
80/130.png,2
80/131.png,2
80/132.png,2
80/133.png,2
80/134.png,2
80/135.png,2
80/136.png,2
80/137.png,2
80/138.png,2
80/139.png,2
80/140.png,2
80/141.png,2
80/142.png,2
