start,end,text
0.74,2.528,Greetings from the Tata Memorial Hospital.
46.775,50.224,The patient is placed in left lateral position with lung isolation.
50.946,58.967,The camera port is placed in the 8th intercostal space midway between the spine posterior and the syphilis sternum anteriorly and a catmothorax is created.
59.548,62.235,The posterior port or the arm too
62.215,91.513,is placed eight centimeters posterior to the camera port along the eighth intercostal space while the anterior port is placed along the anterior axillary in the seventh intercostal space and this will house the maryland bipolar which will be used for dissection while the other arm will be accommodating the fenestrated bipolar the arm one is placed two centimeter lateral to the spinous process however this arm the instrument or the robot is not docked and will be used for retraction if
91.696,92.958,needed intraoperatively.
93.719,105.594,The assistant port is placed between the camera port and the anterior port triangulating in one space below and the CO2 is attached and the capnothorax of 6-8 cm is maintained.
105.614,111.342,The robot is driven from the posterior aspect of the patient and the boom is rotated around 90 degrees.
112.57,115.635,The surgery begins with division of the inferior pulmonary ligament.
116.136,119.561,Both the anterior posterior layers of this ligament are divided.
120.062,124.228,"The inferior pulmonary ligament, the station 9 nodes are dissected during this process."
125.03,137.97,The posterior division of the ligament is divided proximally and this division is extended up to the bronchus and this also brings the nodal pocket into better view and which are cleared during the same procedure.
137.95,153.867,The anterior division is also divided anteriorly till the middle pulmonary vein is identified and the space between the inferior pulmonary vein and the middle pulmonary vein is dissected and freed of all the areola tissue and the inferior pulmonary vein is lobed.
168.022,171.248,The paraisophageal nodal dissection is done.
177.202,180.166,And we proceed with the subcarinal nodal dissection.
180.466,190.539,"This is done in the space between the esophagus, which is seen below the gauze, the right main bronchus and the inferior pulmonary vein."
191.42,199.75,This is preferably done before removal of the specimen because the lower lobe can be used to provide traction on the main bronchus.
200.776,217.485,Then we move on to opening the fissure between the junction of the major and minor fissures to identify the interlobar pulmonary artery and the dissection proceeds along the adventage of the interlobar pulmonary artery anteriorly and posteriorly to delineate the interlobar PA.
234.138,246.451,The anterior part of the major fissure between the middle lobe and the lower lobe is better defined and this fissure is divided using a robotic powered stabler.
250.074,263.588,The posterior fissure is identified by identifying the segment 6 or the epicobasal artery anteriorly and posteriorly the division of the bronchus is defined to identify the sump node.
265.188,283.114,"This node, the 11R node, which is found in between the division of the upper lobe and the bronchus intermedius, dissecting this node helps in completion of the posterior fissure and one needs to be mindful of the interlobar PA which is found immediately behind this node."
284.056,294.992,"Once the posterior fissure is completely defined, the posterior fissure is divided above the segmental 6 artery using the powered stapler."
300.068,315.411,The interlobar PA supplying the lower lobe is then dissected off the bronchus and the interlobar nodes are dissected and the artery is completely looped to facilitate division of this chain.
327.676,353.262,robotic stapler is used to divide both interlobar as well as the segmental 6 arteries and then we proceed with the division of the inferior pulmonary vein finally the areolar tissue nodes on the lower lobe bronchus are dissected and the bronchus is better defined the bronchus is clamped with the stapler and ensured
353.849,359.236,ventilation of the upper and the middle lobe and the specimen is removed using a specimen retrieval bag.
360.237,366.785,And we proceed with opening the right paratracheal space between the phrenic nerve anteriorly and the vagus nerve posteriorly.
367.466,370.35,Right upper and the lower paratracheal nodes are dissected.
