start,end,text
25.336,31.202,This is the post-chemotherapy upper GI endoscopy since the previous endoscopy was non-negotiable.
36.127,44.961,"The patient had nodules in the esophagus starting from 30 centimeters on the endoscopy, which was going down to involve the gastroesophageal junction."
46.103,55.659,"On negotiating the GE junction and the retroflexion of the endoscope, we see that the tumor is restricted to the GE junction with a fundus that is free."
58.203,60.126,The body and antrum were normal.
61.726,65.132,This is the pylorus and the D1 was also seen to be normal.
89.249,91.895,The patient is in a semi-prone position as shown.
92.536,93.759,Port positions are as follows.
103.441,108.246,and we insert another port which gives access to the camera for azygous vein clipping.
108.486,111.609,Initial step begins with dividing the inferior pulmonary ligament.
111.629,116.554,The infra-azygous portion of the esophagus is dissected after incising the mediastinal pleura.
117.215,122.64,"The anterior cut is taken first at the level of the tumor to assess resectability, separating it from the pericardium."
123.02,126.504,Dissection proceeds superiorly until the azygous venous arch.
130.828,131.929,Perilesional nodes
132.28,133.622,are resected oblock.
152.986,161.697,The vagus nerve is now seen and a branch going to the bronchus is preserved and the infracranial vagus after the takeoff of the bronchial branch is divided.
163.364,172.235,Now the posterior cut is taken on the mediastinal pleura taking care to avoid injury to the ozygous vein which runs just posteriorly.
173.316,175.699,Mesoesophageal tissue is kept on the oesophagus.
186.813,193.101,Branches entering the oesophagus directly from the aorta are divided with energy source.
198.852,205.919,Care is taken to avoid injury to the thoracic duct which runs just posteriorly and you can see the aortic branches to the esophagus which are divided carefully.
221.593,225.737,The section proceeds posteriorly up until the left pleura.
242.238,245.641,Now the azagus vein is dissected away from the underlying esophagus.
253.029,260.577,"That is the azagus vein along with the trachea superiorly, the right bronchus, the infra-azagus field of dissection and the supra-azagus fields."
267.103,269.646,We can see the right bronchus and the right bronchial node.
276.832,283.024,"The ozygous is now separated from the underlying oesophagus, taking care to avoid directly handling the vein."
285.488,296.629,"We move to the supraozygous portion of the dissection, taking a pleural cut on the posterior aspect to avoid inadvertent injury to the trachea, which usually lies just anterior to the oesophagus."
302.532,311.602,"Once the suprazygous and the infrazygous portions are done, the azygous vein is free to be dissected and ligated."
313.124,318.69,There can be some lymph nodes lying just under the azygous vein and care needs to be taken to also remove them.
319.991,329.502,Blood supply to the right main bronchus runs just beneath the azygous vein and care is to be taken to avoid injury and to try and preserve it.
329.971,332.613,We can see the vagus with the branch to the bronchus.
336.457,344.865,And those are the infrazygous lymph nodes which need to be dissected and removed.
344.885,358.898,"Once the zygus is free from all sides, hemolog clips are applied to clip the zygus vein and divide it."
368.412,371.937,Now we come to the thoracic duct clipping.
371.957,386.175,"The tissue between the azygus vein and the aorta, the white listening structure is the aorta at the back and all the tissue in between these two structures, the azygus vein and the aorta is mass ligated."
386.876,392.023,That is the aorta and this is the tissue which contains the thoracic duct and that is clipped.
404.103,408.892,The part of the esophagus near the diaphragmatic cuff is dissected last to prevent loss of pneumoperitoneum.
410.615,417.829,"Since the patient is being operated in the semi-prone position with a DLT, we use a pneumoperitoneum at 6 to 7 millimeters of pressure."
418.65,419.672,A saline lavage is given.
424.661,427.647,You can see the esophagus has been dissected up to the lower part of the neck.
431.828,434.172,Here are the last bit of attachments that are remaining.
436.375,442.445,"Subcarinal lymph nodes are removed last, taking care to avoid injuring the membranous part of the bilateral bronchi."
443.546,452.721,"Here is the cleared subcarinal feed, which completes the thoracoscopic mobilization of the esophagus."
452.741,455.946,A hemostat is placed at the subcarinal area.
