start,end,text
49.248,54.193,This slide shows the bat operation room in our institute with full monitoring system.
55.334,60.919,I modified bat skin incision for the education and lymph node dissection.
61.355,66.64,Open window is made about 2 to 4 cm in front of the scapular tip.
67.521,73.227,Camera port is positioned at the 6th intercourser space and mid-axillary line.
74.008,83.217,Additional 5mm and 10mm two ports are made in 2nd and 4th intercourser space at the level of anterior axillary lines.
89.266,93.153,I routinely use the monopolar bobby with extension.
94.014,95.838,Bobby tip is banded.
95.858,104.693,"The nodal tissue is dissected off the lateral wall of SVC, up to the level of the right innominate artery."
105.247,107.551,I do not divide the adjugus vein.
108.052,113.462,"And then, dissection is followed upward along vagus nerve."
113.482,123.7,"Dissection is continued anteriorly SVC, inferiorly right main pulmonary artery, posteriorly trachea, and dimly to the pericardium."
124.622,130.292,The nodal packet is lifted superiorly of the underlying pericardium.
130.272,148.467,Care must be taken not to injure the left recurrent varicella during dissection of the posterior portion of the nodal packet and right recurrent varicella during the superior posterior portion of the packet.
173.843,177.068,number 4 and number 2 are divided.
179.973,187.024,"Highest paratracheal lymph nodes are removed from the boundary of SVC, innominate vein, and artery."
188.566,198.822,"Regarding lymph node dissection, it is important to remain the normal structures apart lymph node, not to just remove lymph nodes."
213.854,221.405,The lung is retracted medially and posterior mediastinal pleura is divided using electrocautery.
222.246,227.093,Dissection between the esophagus and subcarinal lobe is the first step.
227.754,238.75,"Because the dissection of this area is very easy with anchor suction, and the left main bronchus and left inferior pulmonary vein are easily exposed."
239.491,240.553,"And then,"
240.871,246.257,Anterior dissection of subcarinal load is performed along right main bronchus.
271.972,277.289,You can see the gauze packed up the dissection of protractor lymph node.
279.656,282.505,"Finally, carinolabel is dissected."
309.184,315.235,This video shows the node in right upper pulmonary arteries at the right lower lobectomy.
315.776,321.807,Intralobar lymph node can be removed through pre-vascular fascia plane.
321.787,326.057,I used the long metembalm scissors through open window.
326.618,334.817,"First assistant grasped the surrounding tissues of node softly, not to injure the capsule of node."
339.438,344.705,Left side skin incision during bath is quite different from that of right side.
345.426,346.969,I make just 3 port.
347.83,354.7,Off-window anterior 10mm port at 5th intercostal space and camera port.
359.435,370.408,"Parasophageal and inferior pulmonary ligament lymph nodes are dissected with care, not to injure esophagus, descending aorta, and accompanying vagus nerve."
371.81,389.391,"The boundaries of the level 9 or 8 nodes are anteriorly pericardium, posteriorly descending aorta, inferiorly diaphragm, superiorly inferior pulmonary vein, and dimly esophagus regarding per- and subaortic lymph nodes."
390.012,399.685,The boundaries of paralytic and subaortic lymph nodes are inferiorly left main pulmonary artery and ligamentum arteriosum.
420.033,431.217,"Anteriorly, thymic tissues below fraying nerve, superiorly innominate vein, posteriorly vagus nerve, and dimly outing arch."
432.079,437.13,Vagus and fraying nerves are isolated and pulled with care.
455.656,463.168,"With a snake retractor through open window, descending aorta and esophagus are pulled posteriorly."
463.949,471.821,"Similar to the right side, dissection between subcoronal lymph node and esophagus is the first step."
471.841,478.491,"Next, anterior portion is dissected along left main bronchus."
489.743,491.366,you can see the right lung.
498.56,504.552,Carina level is dissected with right angle clamp after bleeding control at last.
505.553,510.503,Right inferior pulmonary vein and right main bronchus are exposed.
515.41,526.668,"Regarding paratracheal lymph nodes through left approach, with retraction of left vagus nerve, dissection is performed along upper border of left main bronchus."
526.688,528.952,The reptile recurrent laryngeal lobe is shown.
529.293,532.558,Left paratracheal lymph node is extracted with care.
