start,end,text
0.537,4.705,So we're going to make a posterior lateral thoracotomy in this patient.
4.725,13.203,And the standard posterior lateral thoracotomy starts halfway between the back of the scapula and the spinal processes.
14.425,18.313,And then sort of one finger breadth off the tip of the scapula.
18.894,19.896,Dissection.
23.386,30.916,"around the hilum to free it up, free up all the pleura and to expose some of the structures we need to identify and divide to get this specimen out."
30.936,33.36,So we'll start by working posteriorly here.
33.4,36.204,I'm retracting the lung towards me.
39.348,43.133,Hugh is going to start to open up some of this pleura.
44.767,45.608,off the lung.
46.87,57.545,"Often we'll take down the inferior pulmonary ligament, this ligament down to allow the lower lobe to expand to help fill the rest of the chest after we remove the upper lobe."
57.966,69.542,"We took several individual apical branches of the pulmonary artery, then we worked hard to get around the left upper lobe bronchus and divided that all with staplers, different varying degrees of height."
69.522,75.186,thinner for the vascular staple loads and thicker for the bronchus.
75.769,81.835,"This is the bronchial staple line right here, right in front of my grasper, this white structure here."
81.875,84.426,These are some lymph nodes that are...
