start,end,text
811.06,822.37,"only the left lobe is remaining, and this is the left, the right hepatic vein completely exposed, this is the inferior vena cava, and only segments six and seven remain in the patient."
1161.414,1168.103,"From this here, the progress in liver surgery speed up."
1653.726,1658.773,"This is the schema, and this is the tiny vessel that allowed us to do this operation."
1659.875,1662.899,"And after the resection, the entire liver is in the patient."
1664.762,1665.563,"And then,"
1758.19,1776.19,"For this kind of tumors, much smaller than this, the literature proposed the ex situ in vivo, which means they remove the liver, go on the table, back table, clean the liver, and reposition the liver."
1776.351,1778.473,We don't do nothing of this.
1783.136,1784.918,This is the operation of this patient.
1785.98,1789.005,And this is the liver drain by the communicating vein.
1908.671,1913.377,"The ultrasound, the scissor, and this forcep."
1913.397,1913.777,That's all.
1916.238,1929.355,The ultrasound permit us to navigate the liver and then to do operation that can be also fascinating.
1929.475,1932.739,This is what does it mean navigating the liver.
1932.799,1934.061,This is the dissection plan.
1935.243,1943.393,The surgeon navigate the liver and detach the tumor from the vessel and offer to this patient in one operation
1953.651,1960.619,"Doing resection area which are very complex, this patient has 44 lesions removed at once."
2040.897,2051.612,"And nowadays we have technology that is providing us new approaches with navigation, mixing up"
2053.246,2062.257,"and let speed up the growing, the education of the surgeon, the CT with the ultrasound into the operation."
2081.933,2096.456,"And nowadays, this is very useful for training the young surgeon and also to detect the disappeared lesion into the liver that can be colored on the CT previous, the treatment, the medical treatment before surgery."
2096.476,2106.692,"And then, like in this case, we removed up to 18 lesions in a live demo last year in this meeting, which was held in this hospital."
