start,end,text
26.448,29.633,The site for skin incision is about 4 cm in length.
32.093,41.647,The wound showing the segment of the ribs to be excised for single incision thoracoscopy decortication.
41.667,45.093,The pleural space is seen it is filled with fibrinous debris.
47.156,54.727,Suction dissection of the space clears the space and increase the working space.
54.747,58.573,This exposes the organized fibrous tissue trapping the lung.
59.684,70.08,The fibrin deposits which are attached to the chest wall are also removed.
70.1,77.271,The next step is getting the correct plane for dissection between the lung and the fibrous tissue overlying the lung.
85.233,93.467,We gradually separate the lung from the fibrous tissue with the help of suction dissection or peanut dissection.
96.934,100.66,Getting the correct plane is a crucial step
118.19,123.079,We can now see the part of the lower lobe of the lung which is free.
128.789,133.017,This fibrous tissue overlying the lung are very tough and slippery.
133.959,138.527,The step of grasping and peeling has to be repeated again and again.
146.017,152.886,We now move the middle part of the fibrous tissue just below the skin incision.
152.906,155.15,This is opened with the help of a surgical knife.
162.059,167.086,We have to make sure that we incise the fibrous layer and not injure the underlying lung.
171.532,175.197,This confirms that we are in the correct plane just above the lung.
181.471,188.08,The separation of the lung from the fibrous tissue is continued laterally and inferiorly.
201.579,207.327,We have now opened the fissure and part of the lower lobe and lingula is free.
224.84,230.827,excising this fibrous tissue further releases the lower lobe of the lung and the lingula.
244.122,248.907,We now open up the fissure from lateral to posterior aspect
253.645,283.433,that's the fissure being opened that's the posterior part we can now see that the fissure is completely opened and the lower lobe of the lung is expanded similarly the basal part of the lower lobe
283.531,285.058,is released from the diaphragm.
286.846,291.246,"We use a combination of suction, dissection and peanut dissection."
318.243,322.15,we can now see that most of the part of the lower lobe lung is free.
324.934,329.702,Excising this fibrous tissue overlying the diaphragm further releases the lung.
332.187,342.985,We now move directly under the skin incision to mobilize the mediastinal part of the lung and release it till the diaphragm.
351.301,370.189,The fibrous tissues are opened up and the space is extended inferiorly towards the diaphragm.
370.21,372.533,The fibrous tissues are the next size.
392.915,397.221,This shows the expanded free lung.
398.303,405.513,There is no obvious superficial air leak or significant bleeding or oozing.
409.278,411.261,This further shows the expanded lung.
