start,end,text
25.003,29.008,The port sites and the positioning are demonstrated in this photograph.
30.659,35.685,"The pleura along the anterior chest wall is divided, paralleling the mammary vessels."
47.638,53.545,We switch to sharp dissection around the area of the phrenic nerve when dividing the pleura in this location.
68.392,75.26,The plane between the anterior pericardium and the posterior thymus is developed with electrocautery and blunt dissection.
80.907,89.337,"After dissecting the anterior thymus, the fascial attachments to the posterior clavicular heads and sternum are divided sharply."
105.112,115.375,"The right superior horn is seen on the left side of the image, and the left superior horn is seen on the right with the inferior thyroid veins in the middle."
138.811,147.303,The plane between the lateral margin of the thymus and the innominate and the small vessels coming in from the mammaries are dissected.
165.268,168.092,Attachments of the right inferior horn
168.359,172.384,The pericardium and mediastinal pleura are dissected.
174.046,177.11,The right lung can be seen being ventilated in the background.
186.923,196.695,"In order to facilitate the dissection, the thymus is wrapped around the dissecting forceps in order to improve the exposure of the vein and other structures."
221.38,227.068,The mediastinal fat along the right side of the gland is dissected up to the level of the right mammary vein.
234.458,239.165,The cervical dissection of the gland continues underneath the heads of the clavicles.
241.809,243.591,Fascial attachments are divided.
252.363,258.059,"To facilitate the cervical dissection, the remainder of the gland is delivered into the left pleural space."
264.897,267.705,The right lateral attachments are divided.
296.879,303.91,"Once the right superior horn is completely dissected, the most superior attachments are divided with the ligature."
311.021,313.825,The dissection of the left superior horn is completed.
330.308,335.813,and the remainder of the apical attachments of the left superior horn are divided with the ligature.
359.367,365.416,The gland is then placed in a bag and brought out through one of the port sites.
369.582,372.627,This is the port site that we also use for the chest tube.
376.212,384.805,The chest tube is placed across the mediastinum into the right pleural space as it was inadvertently opened.
384.825,388.53,"And here's a post-op view, a 20 French chest tube."
