start,end,text
57.187,64.236,"After exposure of the mitral valve, we evaluated the mitral valve systematically."
65.177,67.379,P3 cause rupture was defined.
74.728,80.195,Then the posterior head of posterior medial papular muscle was exposed.
81.276,85.962,We put one set of 16 mm pre-measured cause on it.
86.195,89.144,like the picture shown in the right corner of the screen.
89.164,95.142,Two loops of the cords were sutured to the edge of P3 leaflet.
133.31,139.219,One loop of the course was used to close the commissure between P3 and A3.
157.39,165.325,"After implantation of new cords, we evaluate the mitral valve again to make sure the length of cords correctly."
166.908,170.394,Then we started to put sutures on the mitral annulus.
171.536,179.331,The sequence of sutures starting from the right hand side is better because the location of our scope.
187.242,194.533,"Additionally, we perform a left atrial coil ablation of atrial fibrillation."
202.565,208.534,"After sizing, we use a 34 mm incomplete band for annuloplasty."
209.535,216.085,"Sailing test show no regurgitation after repair, then we started to close left atrium."
252.402,256.127,Post-operative TOE showed no mitral regurgitation.
