start,end,text
4.299,10.561,"The robotic arms are docked to assist in the retrorectus ventral incisional hernia repair, with visible placement of mesh over the hernia defect."
11.061,17.162,A seventy-six-year-old female presented to clinic with symptomatic epigastric ventral incisional hernia.
17.662,27.904,"Her complaints include nausea, amnesis, pain in the epigastric bulge, and difficulty with defecation when the bulge is present."
28.404,32.868,Her past medical history is as listed below.
33.368,38.893,and her surgical history is as follows.
39.393,43.257,Her social history is significant for being a former smoker.
43.757,49.622,"She denies alcohol or illicit drug use, and her BMI is thirty."
50.122,54.243,Preoperative workup R as shown.
54.743,59.247,Preoperative imaging using CAT scan of the abdomen and pelvis was performed.
59.747,66.193,This showed an epigastric herniate with a fascial defect of four point five centimeters.
66.693,72.558,"On the day of surgery, patient was taken to the operating room and laid supine on the operating table."
73.058,79.049,"The patient's arms are tucked at her sides, and the surgical robot is docked over her head, aligned directly with the surgical field."
79.549,96.233,"The camera port is positioned midline just above the pubic bone, with two robotic arms docked in the left and right lower quadrants of the abdomen."
96.733,105.735,"Following abdominal insufflation, the surgeon incises the peritoneum circumferentially around the visible hernia defect."
106.235,109.68,"The surgeon enters the preperitoneal plane following the circumferential incision around the hernia defect, revealing the underlying anatomical structures."
110.18,117.465,"The surgeon uses a monopolar cautery hook to dissect the right side of the hernia defect, focusing on separating tissue within the preperitoneal plane."
117.965,129.132,This instrument has the advantage of offering three hundred and sixty degree wrist articulation.
129.632,141.6,"The surgeon dissects the preperitoneal space laterally, extending beyond the border of the rectus abdominis muscle until reaching the linear semilunaris."
142.1,159.035,"The surgical field shows clear visualization of the dissection area around the hernia defect, facilitated by the single docking technique."
159.535,168.79,"The surgeon mobilizes the right rectus muscle and then focuses on the hernia sac, preparing to address the hernia defect."
169.29,174.88,"The surgeon grasps the hernia sac at the midline and excises it completely, removing the tissue from the surgical field."
175.38,191.42,"The surgeon focuses on the left side of the hernia, entering the preperitoneal plane using a dissection technique similar to that previously employed on the right side."
191.92,204.729,"The surgeon exchanges instruments between the robotic arms to facilitate dissection on the left lateral side, extending the dissection to the linea semilunaris."
205.229,218.098,"Once again, exceptional visualization was observed."
218.598,247.285,The surgeon completes the bilateral retro-rectus muscle release and re-approximates the midline fascia without tension using a unidirectional barbed suture.
247.785,253.049,The surgeon places a biosynthetic mesh in a sublay position beneath the re-approximated midline fascia to reinforce the hernia repair.
253.549,265.919,"The surgeon fixates the biosynthetic mesh to the rectus sheath using two interrupted sutures, securing the mesh in place within the surgical field."
266.419,285.95,"The surgeon closes the posterior sheath using a unidirectional barbed suture in a running fashion, ensuring the sheath is securely approximated."
286.45,290.113,"The video displays the postoperative incisions, showing their locations and appearance following the hernia repair procedure."
290.613,297.758,Operative time was a total of one hundred twenty minutes with estimated blood loss of thirty milliliters.
298.258,304.223,"After the surgery, patient was hospitalized for pain control and to ensure hemodynamic stability."
304.723,313.699,She was advanced to a cardiac diet on postoperative day one and discharged home the morning of postoperative day two.
314.199,325.798,"Her two-week follow-up revealed no further need for pain medications, good tolerance of her diet, normal bowel and urinary functions, and complete resolution of her hernia symptoms."
