start,end,text
5.646,18.755,We present the case of a thirty-four-year-old man who came to our attention for an incidental localized thirty-three millimeter renal mass in the hindmus of our shoe kidney.
19.255,30.951,"The CT angiogram reveals that the right kidney has three arteries, with the lower right renal artery supplying the renal mass."
31.451,46.1,"The surgeon performs a robot-assisted partial nephrectomy using the DaVinci XI surgical system in a forearm configuration, employing the FireFry fluorescence imaging tool for enhanced visualization during selective clamping of the renal arteries."
46.6,56.719,The patient is positioned supine with the right flank elevated at a 20-degree angle and the operating table tilted to a 30-degree Trendelenburg position.
57.219,65.104,Four 8mm robotic ports and two 12mm assistant ports are visibly placed on the patient's abdomen for the robotic-assisted partial nephrectomy procedure.
65.604,93.838,"Following the mobilization of the ascending colon, the surgeon exposes the isthmus of the osteokidney and the renal tumor, revealing the anatomical structures for further surgical intervention."
94.338,156.997,"The surgeon prepares the three right renal arteries, which are visible in the surgical field, using robotic instruments."
157.497,186.299,The surgeon clamps the lower right renal artery using a bulldog clamp and injects indocyanine green intravenously. The Firefly fluorescence imaging tool confirms the completed devascularization of the renal mass.
186.799,193.262,"The renal mass emits green fluorescence upon restoration of blood flow, indicating successful visualization with indocyanine green."
193.762,260.258,"The surgeon uses an ultrasound probe to carefully assess the edges of the renal tumor, scoring the line of incision on the renal parenchyma."
260.758,304.613,"Following definitive clamping, the surgeon resects the renal mass using cold scissors under selective ischemia, with the surgical field clearly showing the exposed tumor and surrounding tissue."
305.113,309.897,The surgeon places the resected renal mass into an endo bag for removal from the surgical field.
310.397,362.987,"The surgeon performs medullary sutures in a running fashion using a monocryl 3-0 stitch, with the stitch edges secured using Hem-o-lok clips."
363.487,412.9,"Following unclamping, the surgeon performs a running cortical suture using a bike rail with a sliding click technique, securing the tissue edges."
413.4,418.793,"Surgiflo is applied to the renal bridge, covering the area with a hemostatic agent to control bleeding and promote healing."
419.293,436.13,"The surgeon places a tubular drain into the surgical site, ensuring proper positioning for fluid drainage."
436.63,445.398,The operative time and consult time was one hundred sixty-five minutes and one hundred twenty-five minutes respectively.
445.898,448.64,Warming ischemia time was nine minutes.
449.14,454.745,The estimated blood loss was one hundred milliliters.
455.245,458.208,Post-operative serum creatinine was normal.
458.708,466.182,No post-operative complication occurred and the patient was discharged in the third post-operative day.
466.682,474.082,"Pathology show a clear cell renal carcinoma, PT-Ia, with negative surgical margins."
