start,end,text
4.354,12.216,"Hello everyone, I have a case presentation for you today over three videos, three separate surgeries on the same patient."
12.716,18.278,"This patient presented with an exploratory laparotomy history, Swiss cheese ventral hernia."
18.778,27.601,Interruptively the decision was made to proceed with an E-tip approach as described and shown in the next several minutes.
28.101,41.298,"The surgeon identifies a location in the left lower or right lower region and enters the preperitoneal space, beginning dissection over the arcuate line."
41.798,46.702,"Several videos have demonstrated this in the past, but I won't go into too much detail on this."
47.202,51.406,"The surgeon uses a Foley balloon catheter to create space within the surgical field, likely expanding the preperitoneal area for further dissection."
51.906,76.311,"The surgeon docks the robotic system and begins dissection on the ipsilateral left side, entering the preperitoneal space."
76.811,85.613,"The surgeon completes the ipsilateral dissection and begins the crossover dissection, transitioning to the opposite side as demonstrated in the video."
86.113,118.839,The surgeon reduces the pressure to twelve millimeters of mercury to facilitate dissection and minimize the risk of creating holes. Medial dissection is performed in the ipsilateral retroactive space to access the posterior sheath before attempting the crossover.
119.339,142.313,"The surgeon identifies a Swiss cheese hernia along the midline incision, characterized by multiple small defects in the tissue."
142.813,167.342,"The main purpose of this video is not to show you this technique, but subsequent management of perioperative complications, some expected and some unexpected."
167.842,224.575,"The surgeon completes the retroactive dissection on the contralateral side, identifying neurovascular bundles. The dissection is extended superiorly and inferiorly to accommodate mesh overlap, considering potential ipsilateral or contralateral hernia presence."
225.075,286.132,"After reducing all hernias, the surgeon inspects for bleeding and closes any posterior holes using sutures. A V-lock suture is used for larger defects, while a Vicryl suture is applied for smaller defects with good tissue structure. Posterior components are utilized to assist in closure."
286.632,302.288,The surgeon closes the diastasis and places a mesh over the surgical site. Fiber and glue are applied to the region to secure the mesh and control any bleeding. The surgeon then re-evaluates the intra-abdominal area for any visible abnormalities.
302.788,369.685,"The surgeon performs a detailed intra-abdominal evaluation, inspecting the mesh for abnormalities, injuries, or bleeding. The view shifts to the left side, where adhesions are observed. The surgeon then examines the opposite side, confirming that everything appears normal."
370.185,405.212,"The surgeon prepares to perform a TAP block in the right lower quadrant, visually inspecting the area. The cecum appears normal, with no visible inflammation, injury, or abnormalities in the region."
405.712,448.592,"Postoperatively, the patient did very well for the first several days. In fact, he was doing a large amount of activity in his yard and was feeling great. However, on postoperative day number three, he was having some inability to eat and some mild nausea, but no frank abdominal pain. He did go to the ER this time and had a CT scan, which really was unrevealing. There appeared to be a small hematoma in the retroactive space, but not unexpected. He then returned postoperatively number six to the ER with worsening symptoms. Again, no abdominal pain. And at this time, there was what appeared to be a large abscess. possibly due to appendix. However, I could not be sure that this was due to our surgery that we just did."
449.092,476.623,"The surgeon performs an exploratory surgery, opening the posterior sheath to evaluate the mesh for signs of infection or abnormalities within the intra-abdominal region."
477.123,528.703,"The surgeon enters through the left upper quadrant at the subcostal port site and places robotic working ports laterally, adjacent to the mesh. The intra-abdominal evaluation reveals no active bile or purulence, but a contained abscess is visible in the right lower quadrant. The posterior sheath appears intact with no breakdown or fistula communication. The surgeon proceeds to take down adhesions and opens the posterior sheath to directly evaluate the mesh."
529.203,577.798,"The other option I had was to open up the abscess and then drain it. However, if it was coming from the mesh, I'd like to know that so I could remove the mesh if needed. The benefit I had in this case was I went back to my first video and reviewed it And it seemed like these adhesions profile were exactly the same type as before. So I suspect that there was not any abnormalities to this. However, I still wanted to open up the posterior sheath and evaluate this a little closer to make sure I didn't have an inadvertent bowel injury or something like that."
578.298,787.316,"The surgeon accesses the posterior sheath and uses suction to remove a small hematoma, which appears standard with no signs of purulence or abnormalities."
787.816,800.603,"The surgeon has fully opened the posterior sheath, revealing no underlying structures that suggest a fistula or cause for the abscess."
801.103,843.78,"The surgeon identifies a structure resembling the appendix in the right lower quadrant, with concerns of stump appendicitis and abscess. The posterior sheath is closed after decompressing a small hematoma, followed by irrigation of the area to prevent contamination before addressing the abscess."
844.28,919.137,The surgeon evaluates the poor tissue quality around the defect and decides that a primary closure is insufficient. A Felsiform rotational flap is identified as suitable for closing the posterior defect using tissues from the surrounding region.
919.637,1012.232,The surgeon places a drain into the region of the posterior sheath to further drain the small hematoma and evaluate for any purulence before closing the defect.
1012.732,1197.17,"The surgeon immobilizes the falciform ligament and surrounding structures, leaving a portion intact to maintain blood supply. The surgeon then assesses the area to find the most suitable location for covering the defect."
1197.67,1269.58,"The surgeon uses a barbed suture to close the defect, ensuring comprehensive coverage of the area. Small areas requiring temporary fixation are addressed with Vicryl sutures."
1270.08,1343.432,"Now, the decision at this time was after I've close this space and verify there's no actual posterior sheath infection and it's likely from an intrabombal source decision was made to either drain it at this sitting which complications could contaminate my mesh especially with the recent opening of that posterior sheath or do as I did try to get interventional radiology to do a drainage now the tricky part about the drainage would I would prefer the drainage be laterally and away from my mesh, as then it could contaminate it again."
1343.932,1391.786,The surgeon places an intra-abdominal drain outside the abscess cavity to collect potential contamination. Fiber and glue are applied to the closure to enhance the seal and prevent purulent contents from accessing the retroactive space.
1392.286,1435.263,"The surgeon connects insufflation to the intra-abdominal drain, inflating the abdomen to gain access with the OptiView port for the procedure. This technique aids in managing potential contamination and avoiding bowel injury during the surgery."
1435.763,1458.442,"The posterior sheath is visibly intact, with the omentum adhered above it. The drain shows no signs of external contamination. The surgeon proceeds to address the right lower quadrant abscess, performing focal drainage in that area."
1458.942,1648.518,"The surgeon uses a vessel sealer and suction, along with kidney resectors, to access the abscess cavity. The cavity appears consistent with a perforated appendix, as indicated by prior imaging studies. The cavity space is filled with air and located in the retro mesenteric field, extending to the right lower quadrant."
1649.018,1802.28,"The surgeon encounters a phlegmon with purulent material in the right lower quadrant, using kidney resectors to carefully dissect and open the space. There is no active bile spillage, and the fluid collection appears contained, with visible purulence in the area."
1802.78,1888.221,"The surgical view shows a lateral position relative to the retroactive space, with visible anatomical structures and potential areas of concern for contamination."
1888.721,1960.632,"The surgeon carefully inspects the abdominal cavity to ensure complete dissection of the abscess cavity, checking for any remaining inter-loop abscesses that could require further surgical intervention."
1961.132,2009.417,"The surgeon completes the drainage of the abscess, irrigating the area with antibiotic fluid. A drain is placed in the right lower quadrant extending into the pelvis, and another drain is positioned in the visible open space. Residual phlegmon and tissue exudate are present in the region."
2009.917,2039.461,"Shortly after this, without any evidence of fistula or complications, a follow-up CT scan is planned along with colonoscopy and follow-up clinically for any evidence of either mesh infection or recurrent abscess. Patient was seen postoperatively in clinic doing very well and as of several months has been doing well."
