start,end,text
1.229,14.751,"We present a twenty-eight-year-old female with fistulizing Crohn's disease refractory to medical treatment. She was complaining of anorexia, abdominal pain, and multiple episodes of watery diarrhea for the last six months."
15.251,26.174,"CT enterography revealed a complex fistulizing process involving several segments of the ileum, the ascending colon, transverse duodenum, distal sigmoid, and the dome of the urinary bladder."
26.594,40.358,The video shows the diseased ileocolic area with visible colonic and small bowel margins. An inflammatory and fistulizing mass is observed fistulizing to the duodenum.
40.858,48.503,"The surgical field displays the base of the iliopsoas artery, with the superior mesenteric artery (SMA) visible in the area."
49.003,56.497,"When we saw the fact that it was getting the duodenum, we circled the enemy. We transacted distally, we transacted proximally,"
56.997,66.121,The surgeon removes tissue from the duodenum to minimize the size of the duodenal opening beyond the fistula.
66.321,83.777,"The surgeon prepares to close the surgical site using a 2-0 suture. An anastomosis is performed in the colon, and the duodenum is positioned as a patch."
84.277,87.24,to cover the repair.
87.74,99.311,"The video shows severe fistulizing disease with visible fistulas connecting the colon and proximal bowel to the surrounding area, appearing plastered against the tissue."
99.811,140.15,"The surgeon prepares to create a diverging ileostomy in the surgical field, focusing on the area previously involved with fistulizing disease."
140.65,163.719,"The surgeon places a purse-string suture and creates a side-to-end ileocolic anastomosis using a 31mm circular stapler, securing the connection between the ileum and colon with staples."
164.219,184.14,"Following the resection of the sigmoid colon, the surgeon creates a colorectal anastomosis using a 31mm circular stapler, joining the remaining colon segments."
184.64,215.193,"The surgical field shows an ileocolic resection with multiple anteroenteric fistulas visible. The transverse colon, duodenum, and proximal small bowel exhibit fistulization, with several holes apparent in the area, including iliosigmoid fistulization."
215.693,223.313,Patient developed postoperative ileus which was managed non-operatively and discharged without any surgical complication on postoperative day nine.
